2003-12-03,1.2061,1.2128,1.2102,1.2079,1.2079
2003-12-04,1.2027,1.2155,1.2087,1.2106,1.2106
2003-12-05,1.206,1.2177,1.2161,1.2082,1.2082
2003-12-08,1.2149,1.2239,1.2219,1.217,1.217
2003-12-09,1.2183,1.2276,1.2262,1.2216,1.2216
2003-12-10,1.215,1.2266,1.2221,1.2258,1.2258
2003-12-11,1.2109,1.2235,1.2207,1.222,1.222
2003-12-12,1.2206,1.2306,1.2286,1.2218,1.2218
2003-12-15,1.2128,1.2323,1.23,1.2139,1.2139
2003-12-16,1.2297,1.2361,1.232,1.2306,1.2306
2003-12-17,1.2291,1.2422,1.2401,1.2322,1.2322
2003-12-18,1.2355,1.2438,1.2433,1.2409,1.2409
2003-12-19,1.2339,1.2432,1.2373,1.2421,1.2421
2003-12-22,1.2346,1.2447,1.2388,1.24,1.24
2003-12-23,1.2383,1.2426,1.2385,1.2395,1.2395
2003-12-24,1.2389,1.247,1.2451,1.2398,1.2398
2003-12-25,1.244,1.2462,1.2448,1.2447,1.2447
2003-12-26,1.2421,1.2467,1.2426,1.2451,1.2451
2003-12-29,1.2423,1.2511,1.2482,1.2432,1.2432
2003-12-30,1.2475,1.2562,1.2548,1.2483,1.2483
2003-12-31,1.251,1.2647,1.2586,1.2545,1.2545
2004-01-01,1.2471,1.262,1.2534,1.2546,1.2546
2004-01-02,1.2521,1.263,1.2585,1.2541,1.2541
2004-01-05,1.2581,1.2695,1.266,1.2582,1.2582
2004-01-06,1.2662,1.2812,1.2729,1.2662,1.2662
2004-01-07,1.263,1.2742,1.2636,1.273,1.273
2004-01-08,1.2558,1.2779,1.276,1.263,1.263
2004-01-09,1.2698,1.2868,1.2828,1.2756,1.2756
2004-01-12,1.2733,1.2898,1.2742,1.2844,1.2844
2004-01-13,1.271,1.2796,1.2764,1.2752,1.2752
2004-01-14,1.2625,1.2788,1.2641,1.277,1.277
2004-01-15,1.2558,1.2672,1.2576,1.2645,1.2645
2004-01-16,1.235,1.2608,1.2386,1.2575,1.2575
2004-01-19,1.2331,1.2423,1.2356,1.236,1.236
2004-01-20,1.234,1.2596,1.2577,1.2352,1.2352
2004-01-21,1.2548,1.2673,1.2627,1.2576,1.2576
2004-01-22,1.2628,1.2752,1.271,1.2628,1.2628
2004-01-23,1.2564,1.2775,1.2585,1.2713,1.2713
2004-01-26,1.2458,1.2613,1.2473,1.2573,1.2573
2004-01-27,1.2435,1.2652,1.2639,1.2466,1.2466
2004-01-28,1.2462,1.2662,1.2479,1.264,1.264
2004-01-29,1.236,1.2528,1.2412,1.248,1.248
2004-01-30,1.2346,1.2492,1.2466,1.2412,1.2412
2004-02-02,1.2389,1.2486,1.2427,1.247,1.247
2004-02-03,1.2414,1.2599,1.253,1.2424,1.2424
2004-02-04,1.2489,1.2561,1.2531,1.2535,1.2535
2004-02-05,1.2518,1.2636,1.2538,1.2536,1.2536
2004-02-06,1.251,1.2724,1.2702,1.255,1.255
2004-02-09,1.2601,1.2761,1.2688,1.2609,1.2609
2004-02-10,1.2678,1.2788,1.2693,1.2693,1.2693
2004-02-11,1.2645,1.2836,1.2829,1.2671,1.2671
2004-02-12,1.2784,1.2846,1.2801,1.2828,1.2828
2004-02-13,1.2713,1.2893,1.2737,1.2804,1.2804
2004-02-16,1.2713,1.2789,1.2774,1.2749,1.2749
2004-02-17,1.2751,1.2877,1.2836,1.277,1.277
2004-02-18,1.2657,1.2927,1.2675,1.2842,1.2842
2004-02-19,1.2649,1.2736,1.271,1.2692,1.2692
2004-02-20,1.2492,1.2765,1.2531,1.2711,1.2711
2004-02-23,1.2449,1.2594,1.2552,1.2508,1.2508
2004-02-24,1.252,1.2713,1.2684,1.2555,1.2555
2004-02-25,1.2473,1.2707,1.2493,1.2683,1.2683
2004-02-26,1.238,1.2515,1.2433,1.2496,1.2496
2004-02-27,1.237,1.2507,1.2488,1.2435,1.2435
2004-03-01,1.242,1.2541,1.2442,1.2486,1.2486
2004-03-02,1.2194,1.2468,1.2221,1.2463,1.2463
2004-03-03,1.2056,1.2223,1.2205,1.2217,1.2217
2004-03-04,1.2132,1.2242,1.2195,1.2205,1.2205
2004-03-05,1.2173,1.2432,1.2375,1.2197,1.2197
2004-03-08,1.2335,1.2415,1.2403,1.2386,1.2386
2004-03-09,1.2272,1.2461,1.2317,1.2404,1.2404
2004-03-10,1.2193,1.2337,1.2239,1.2318,1.2318
2004-03-11,1.216,1.2356,1.2356,1.2236,1.2236
2004-03-12,1.217,1.2372,1.2215,1.2353,1.2353
2004-03-15,1.2185,1.2317,1.2267,1.2187,1.2187
2004-03-16,1.2235,1.2372,1.2263,1.2264,1.2264
2004-03-17,1.2175,1.2288,1.2234,1.2269,1.2269
2004-03-18,1.2219,1.2435,1.2389,1.2234,1.2234
2004-03-19,1.2253,1.2407,1.2271,1.2385,1.2385
2004-03-22,1.222,1.2401,1.2333,1.2284,1.2284
2004-03-23,1.2263,1.2369,1.2327,1.2332,1.2332
2004-03-24,1.2115,1.2367,1.2127,1.2333,1.2333
2004-03-25,1.2094,1.22,1.2127,1.2128,1.2128
2004-03-26,1.207,1.2211,1.2131,1.2134,1.2134
2004-03-29,1.2047,1.2169,1.2156,1.2124,1.2124
2004-03-30,1.2148,1.2228,1.2166,1.2155,1.2155
2004-03-31,1.2163,1.2323,1.2313,1.2164,1.2164
2004-04-01,1.225,1.2389,1.2359,1.2313,1.2313
2004-04-02,1.2099,1.2371,1.2136,1.2363,1.2363
2004-04-05,1.1979,1.2128,1.2012,1.211,1.211
2004-04-06,1.1979,1.2131,1.2111,1.2004,1.2004
2004-04-07,1.2047,1.2196,1.2171,1.2128,1.2128
2004-04-08,1.2057,1.2221,1.2079,1.2171,1.2171
2004-04-09,1.2062,1.2115,1.2084,1.2081,1.2081
2004-04-12,1.2049,1.2098,1.2079,1.2083,1.2083
2004-04-13,1.1902,1.2081,1.1943,1.2076,1.2076
2004-04-14,1.1863,1.1973,1.196,1.1943,1.1943
2004-04-15,1.1891,1.1992,1.198,1.1953,1.1953
2004-04-16,1.1919,1.2046,1.1996,1.1974,1.1974
2004-04-19,1.2,1.2078,1.2007,1.201,1.201
2004-04-20,1.184,1.201,1.1857,1.2002,1.2002
2004-04-21,1.1812,1.1915,1.1841,1.1851,1.1851
2004-04-22,1.1782,1.1913,1.1909,1.1834,1.1834
2004-04-23,1.1794,1.1941,1.1842,1.1904,1.1904
2004-04-26,1.1759,1.1884,1.1855,1.1805,1.1805
2004-04-27,1.1829,1.1947,1.1928,1.1856,1.1856
2004-04-28,1.1819,1.1954,1.1838,1.1927,1.1927
2004-04-29,1.1801,1.1982,1.1964,1.1846,1.1846
2004-04-30,1.1917,1.2011,1.1979,1.1964,1.1964
2004-05-03,1.1918,1.1999,1.1929,1.1993,1.1993
2004-05-04,1.1924,1.2116,1.2109,1.1937,1.1937
2004-05-05,1.2094,1.2179,1.2159,1.2103,1.2103
2004-05-06,1.2059,1.2173,1.2075,1.2164,1.2164
2004-05-07,1.1873,1.2134,1.1882,1.2068,1.2068
2004-05-10,1.1808,1.1892,1.1835,1.1875,1.1875
2004-05-11,1.1786,1.189,1.1874,1.1826,1.1826
2004-05-12,1.183,1.194,1.1897,1.1862,1.1862
2004-05-13,1.177,1.193,1.1818,1.1906,1.1906
2004-05-14,1.1778,1.1901,1.188,1.181,1.181
2004-05-17,1.1873,1.206,1.2019,1.1888,1.1888
2004-05-18,1.1928,1.2038,1.1954,1.2013,1.2013
2004-05-19,1.1934,1.2043,1.2011,1.195,1.195
2004-05-20,1.1888,1.2017,1.196,1.2015,1.2015
2004-05-21,1.1949,1.2069,1.1995,1.1962,1.1962
2004-05-24,1.193,1.2024,1.2,1.1985,1.1985
2004-05-25,1.1983,1.2127,1.2094,1.2006,1.2006
2004-05-26,1.2077,1.2143,1.2112,1.2097,1.2097
2004-05-27,1.2085,1.2287,1.2267,1.2112,1.2112
2004-05-28,1.2196,1.2296,1.2212,1.2265,1.2265
2004-05-31,1.2175,1.2242,1.2184,1.2236,1.2236
2004-06-01,1.2153,1.2265,1.2246,1.2184,1.2184
2004-06-02,1.2204,1.2305,1.2208,1.2243,1.2243
2004-06-03,1.2167,1.2251,1.2216,1.2206,1.2206
2004-06-04,1.2138,1.2298,1.2264,1.2215,1.2215
2004-06-07,1.2289,1.2338,1.2316,1.2296,1.2296
2004-06-08,1.2244,1.2351,1.226,1.232,1.232
2004-06-09,1.2034,1.2273,1.2039,1.2257,1.2257
2004-06-10,1.202,1.2116,1.2106,1.2038,1.2038
2004-06-11,1.196,1.2113,1.2006,1.211,1.211
2004-06-14,1.195,1.2086,1.2052,1.1981,1.1981
2004-06-15,1.2025,1.2168,1.2159,1.2054,1.2054
2004-06-16,1.1977,1.2168,1.2009,1.2159,1.2159
2004-06-17,1.1989,1.2077,1.204,1.2006,1.2006
2004-06-18,1.1972,1.2146,1.2139,1.2041,1.2041
2004-06-21,1.2074,1.2143,1.2112,1.2141,1.2141
2004-06-22,1.2063,1.2129,1.211,1.2111,1.2111
2004-06-23,1.206,1.2192,1.2089,1.2112,1.2112
2004-06-24,1.2038,1.2188,1.2173,1.2093,1.2093
2004-06-25,1.2103,1.2186,1.2172,1.2176,1.2176
2004-06-28,1.2119,1.2228,1.2184,1.2171,1.2171
2004-06-29,1.2066,1.2191,1.2077,1.2181,1.2181
2004-06-30,1.2062,1.2203,1.2185,1.2075,1.2075
2004-07-01,1.2128,1.2206,1.216,1.2186,1.2186
2004-07-02,1.214,1.2327,1.2321,1.2153,1.2153
2004-07-05,1.2268,1.2333,1.2286,1.2323,1.2323
2004-07-06,1.226,1.2329,1.2285,1.2281,1.2281
2004-07-07,1.227,1.2389,1.2372,1.2284,1.2284
2004-07-08,1.2337,1.2406,1.2387,1.2364,1.2364
2004-07-09,1.2367,1.2423,1.2414,1.2389,1.2389
2004-07-12,1.2379,1.2436,1.241,1.2409,1.2409
2004-07-13,1.2296,1.241,1.233,1.2408,1.2408
2004-07-14,1.2315,1.2421,1.2381,1.2334,1.2334
2004-07-15,1.2324,1.2391,1.2355,1.2378,1.2378
2004-07-16,1.2325,1.246,1.2451,1.2354,1.2354
2004-07-19,1.2395,1.2461,1.2441,1.244,1.244
2004-07-20,1.2297,1.2455,1.2327,1.2439,1.2439
2004-07-21,1.2208,1.2351,1.2267,1.2329,1.2329
2004-07-22,1.2228,1.2293,1.2249,1.2256,1.2256
2004-07-23,1.2084,1.2266,1.2092,1.2252,1.2252
2004-07-26,1.2085,1.2171,1.2145,1.2104,1.2104
2004-07-27,1.2031,1.2189,1.2053,1.2143,1.2143
2004-07-28,1.1996,1.2078,1.2053,1.2057,1.2057
2004-07-29,1.1989,1.2096,1.2035,1.205,1.205
2004-07-30,1.1998,1.2121,1.2017,1.2035,1.2035
2004-08-02,1.2012,1.2093,1.202,1.2068,1.2068
2004-08-03,1.199,1.2076,1.205,1.2022,1.2022
2004-08-04,1.1967,1.2067,1.205,1.2045,1.2045
2004-08-05,1.2015,1.2073,1.2057,1.2047,1.2047
2004-08-06,1.204,1.2289,1.2273,1.2056,1.2056
2004-08-09,1.2242,1.229,1.2269,1.2286,1.2286
2004-08-10,1.2223,1.2319,1.2223,1.2268,1.2268
2004-08-11,1.2192,1.2248,1.2226,1.2221,1.2221
2004-08-12,1.221,1.23,1.2248,1.2217,1.2217
2004-08-13,1.2171,1.2375,1.2374,1.2249,1.2249
2004-08-16,1.2314,1.2381,1.2359,1.2378,1.2378
2004-08-17,1.2307,1.2387,1.2351,1.2354,1.2354
2004-08-18,1.2283,1.2366,1.2337,1.2351,1.2351
2004-08-19,1.2325,1.2378,1.2364,1.2327,1.2327
2004-08-20,1.2275,1.2382,1.2309,1.2369,1.2369
2004-08-23,1.2129,1.2316,1.2131,1.2316,1.2316
2004-08-24,1.2059,1.217,1.2081,1.2136,1.2136
2004-08-25,1.2049,1.2115,1.2081,1.2082,1.2082
2004-08-26,1.2039,1.2121,1.2104,1.2083,1.2083
2004-08-27,1.1999,1.2135,1.2003,1.2101,1.2101
2004-08-30,1.1985,1.2069,1.2055,1.2011,1.2011
2004-08-31,1.204,1.2194,1.2185,1.2052,1.2052
2004-09-01,1.2141,1.2221,1.2195,1.2179,1.2179
2004-09-02,1.2137,1.2199,1.2174,1.2191,1.2191
2004-09-03,1.2037,1.2193,1.2047,1.2168,1.2168
2004-09-06,1.2042,1.2079,1.2056,1.2059,1.2059
2004-09-07,1.205,1.2111,1.2104,1.2062,1.2062
2004-09-08,1.2022,1.2191,1.2181,1.2104,1.2104
2004-09-09,1.2155,1.2237,1.2226,1.2182,1.2182
2004-09-10,1.2193,1.231,1.2259,1.2231,1.2231
2004-09-13,1.222,1.2286,1.2255,1.2265,1.2265
2004-09-14,1.2221,1.2295,1.2246,1.2258,1.2258
2004-09-15,1.2131,1.2261,1.2148,1.2246,1.2246
2004-09-16,1.2118,1.2199,1.2184,1.2148,1.2148
2004-09-17,1.2154,1.2223,1.2194,1.218,1.218
2004-09-20,1.2123,1.2177,1.2175,1.217,1.217
2004-09-21,1.2163,1.2346,1.2328,1.2166,1.2166
2004-09-22,1.2223,1.2331,1.2265,1.2329,1.2329
2004-09-23,1.2251,1.2333,1.2265,1.2263,1.2263
2004-09-24,1.2234,1.2363,1.2273,1.2263,1.2263
2004-09-27,1.2244,1.2314,1.2301,1.228,1.228
2004-09-28,1.2278,1.2349,1.2323,1.2296,1.2296
2004-09-29,1.2286,1.2341,1.2329,1.2322,1.2322
2004-09-30,1.231,1.2444,1.2431,1.2329,1.2329
2004-10-01,1.2381,1.2438,1.2411,1.2431,1.2431
2004-10-04,1.2254,1.24,1.2288,1.2398,1.2398
2004-10-05,1.2259,1.2329,1.2309,1.2285,1.2285
2004-10-06,1.2243,1.2322,1.2285,1.231,1.231
2004-10-07,1.2269,1.2313,1.2282,1.2281,1.2281
2004-10-08,1.228,1.2433,1.2403,1.2282,1.2282
2004-10-11,1.2365,1.242,1.2381,1.2415,1.2415
2004-10-12,1.2283,1.239,1.2318,1.2383,1.2383
2004-10-13,1.2224,1.2357,1.2343,1.2325,1.2325
2004-10-14,1.2318,1.2421,1.2378,1.2339,1.2339
2004-10-15,1.2331,1.2505,1.2462,1.2377,1.2377
2004-10-18,1.2459,1.2535,1.2493,1.2477,1.2477
2004-10-19,1.2448,1.2527,1.2515,1.249,1.249
2004-10-20,1.2485,1.2628,1.2583,1.2513,1.2513
2004-10-21,1.2567,1.2651,1.2615,1.2581,1.2581
2004-10-22,1.2596,1.2686,1.2684,1.2609,1.2609
2004-10-25,1.2706,1.2829,1.2802,1.2709,1.2709
2004-10-26,1.2721,1.2841,1.2753,1.2809,1.2809
2004-10-27,1.269,1.2811,1.2706,1.2745,1.2745
2004-10-28,1.2628,1.2765,1.2744,1.2697,1.2697
2004-10-29,1.2704,1.2797,1.278,1.2739,1.2739
2004-11-01,1.2714,1.283,1.2749,1.2802,1.2802
2004-11-02,1.2661,1.2756,1.2725,1.2751,1.2751
2004-11-03,1.2655,1.283,1.2819,1.2738,1.2738
2004-11-04,1.2788,1.2897,1.2868,1.282,1.282
2004-11-05,1.2758,1.2968,1.2965,1.2869,1.2869
2004-11-08,1.2902,1.2985,1.2918,1.2969,1.2969
2004-11-09,1.288,1.294,1.2893,1.2915,1.2915
2004-11-10,1.2846,1.3005,1.2888,1.2896,1.2896
2004-11-11,1.2855,1.2918,1.2903,1.2885,1.2885
2004-11-12,1.2873,1.2987,1.2974,1.2904,1.2904
2004-11-15,1.2913,1.2998,1.2945,1.2974,1.2974
2004-11-16,1.2915,1.2994,1.2956,1.2943,1.2943
2004-11-17,1.2947,1.3047,1.3036,1.2954,1.2954
2004-11-18,1.2937,1.3074,1.2954,1.3031,1.3031
2004-11-19,1.2935,1.3067,1.3017,1.2957,1.2957
2004-11-22,1.3008,1.3052,1.3042,1.3034,1.3034
2004-11-23,1.2972,1.3105,1.308,1.3044,1.3044
2004-11-24,1.3077,1.3178,1.3174,1.3085,1.3085
2004-11-25,1.3159,1.3248,1.3244,1.3186,1.3186
2004-11-26,1.3181,1.3329,1.3289,1.3245,1.3245
2004-11-29,1.3227,1.3304,1.3271,1.3268,1.3268
2004-11-30,1.3229,1.3334,1.3291,1.3277,1.3277
2004-12-01,1.3273,1.3335,1.3327,1.3282,1.3282
2004-12-02,1.3234,1.3383,1.327,1.3345,1.3345
2004-12-03,1.3253,1.346,1.3453,1.3268,1.3268
2004-12-06,1.3387,1.3456,1.3399,1.344,1.344
2004-12-07,1.3387,1.347,1.3425,1.3405,1.3405
2004-12-08,1.319,1.3433,1.3335,1.3424,1.3424
2004-12-09,1.3249,1.3362,1.3317,1.3338,1.3338
2004-12-10,1.3136,1.3317,1.3224,1.3314,1.3314
2004-12-13,1.3187,1.3328,1.331,1.3196,1.3196
2004-12-14,1.3257,1.3337,1.3302,1.3314,1.3314
2004-12-15,1.3258,1.3444,1.3382,1.33,1.33
2004-12-16,1.3202,1.3429,1.3242,1.3398,1.3398
2004-12-17,1.3224,1.3316,1.3307,1.3239,1.3239
2004-12-20,1.3295,1.3412,1.3391,1.3331,1.3331
2004-12-21,1.3349,1.3408,1.3369,1.3395,1.3395
2004-12-22,1.3341,1.3405,1.3385,1.3367,1.3367
2004-12-23,1.3378,1.3517,1.3508,1.3387,1.3387
2004-12-24,1.3483,1.3548,1.3528,1.3514,1.3514
2004-12-27,1.3512,1.364,1.3614,1.3528,1.3528
2004-12-28,1.3585,1.3643,1.3608,1.3614,1.3614
2004-12-29,1.3554,1.3646,1.3603,1.3613,1.3613
2004-12-30,1.3571,1.3667,1.3635,1.3605,1.3605
2004-12-31,1.351,1.3661,1.3558,1.3637,1.3637
2005-01-03,1.3384,1.358,1.3461,1.3545,1.3545
2005-01-04,1.3247,1.3494,1.327,1.3464,1.3464
2005-01-05,1.3212,1.3302,1.3259,1.3279,1.3279
2005-01-06,1.3152,1.3282,1.3167,1.3258,1.3258
2005-01-07,1.3023,1.325,1.3053,1.317,1.317
2005-01-10,1.3048,1.3123,1.3083,1.306,1.306
2005-01-11,1.3064,1.317,1.3112,1.3078,1.3078
2005-01-12,1.308,1.3292,1.3263,1.3107,1.3107
2005-01-13,1.3191,1.3266,1.3217,1.3256,1.3256
2005-01-14,1.3054,1.3224,1.3103,1.3216,1.3216
2005-01-17,1.3061,1.3127,1.3062,1.3099,1.3099
2005-01-18,1.2993,1.3075,1.3026,1.306,1.306
2005-01-19,1.2962,1.3118,1.3,1.3023,1.3023
2005-01-20,1.2919,1.3023,1.2966,1.3007,1.3007
2005-01-21,1.2928,1.3067,1.3048,1.2964,1.2964
2005-01-24,1.3024,1.31,1.3054,1.3037,1.3037
2005-01-25,1.294,1.3076,1.2972,1.3054,1.3054
2005-01-26,1.2963,1.3108,1.3083,1.2969,1.2969
2005-01-27,1.3008,1.3124,1.3033,1.3081,1.3081
2005-01-28,1.2983,1.3082,1.3042,1.3041,1.3041
2005-01-31,1.2973,1.3058,1.3032,1.3032,1.3032
2005-02-01,1.2998,1.3066,1.3039,1.3034,1.3034
2005-02-02,1.3008,1.3095,1.3035,1.3046,1.3046
2005-02-03,1.2938,1.3037,1.2972,1.3025,1.3025
2005-02-04,1.2862,1.3043,1.2871,1.2973,1.2973
2005-02-07,1.2729,1.2864,1.2758,1.2855,1.2855
2005-02-08,1.2729,1.2798,1.2766,1.2758,1.2758
2005-02-09,1.2736,1.2814,1.2802,1.2763,1.2763
2005-02-10,1.2738,1.2906,1.2875,1.281,1.281
2005-02-11,1.2842,1.2896,1.2863,1.2874,1.2874
2005-02-14,1.2872,1.2989,1.2961,1.2877,1.2877
2005-02-15,1.2951,1.3052,1.3018,1.2974,1.2974
2005-02-16,1.2954,1.3065,1.303,1.3026,1.3026
2005-02-17,1.3012,1.3089,1.3068,1.3027,1.3027
2005-02-18,1.3009,1.3082,1.307,1.3068,1.3068
2005-02-21,1.303,1.3079,1.3059,1.3044,1.3044
2005-02-22,1.3052,1.3262,1.3249,1.3062,1.3062
2005-02-23,1.3184,1.3273,1.3211,1.3252,1.3252
2005-02-24,1.3173,1.327,1.3201,1.321,1.321
2005-02-25,1.314,1.3247,1.3242,1.3194,1.3194
2005-02-28,1.3228,1.3278,1.3235,1.3241,1.3241
2005-03-01,1.3166,1.3233,1.3184,1.3225,1.3225
2005-03-02,1.3086,1.3189,1.313,1.3187,1.3187
2005-03-03,1.3094,1.3165,1.3107,1.3138,1.3138
2005-03-04,1.3087,1.3258,1.3238,1.3108,1.3108
2005-03-07,1.3176,1.3247,1.3206,1.3237,1.3237
2005-03-08,1.3205,1.3362,1.3342,1.321,1.321
2005-03-09,1.3328,1.3423,1.3385,1.3339,1.3339
2005-03-10,1.3368,1.3456,1.3426,1.3391,1.3391
2005-03-11,1.3391,1.3481,1.3453,1.3416,1.3416
2005-03-14,1.3332,1.3478,1.337,1.3458,1.3458
2005-03-15,1.3294,1.3411,1.3305,1.3368,1.3368
2005-03-16,1.3288,1.3438,1.342,1.3305,1.3305
2005-03-17,1.334,1.3421,1.3375,1.3416,1.3416
2005-03-18,1.3262,1.3386,1.3316,1.3375,1.3375
2005-03-21,1.3138,1.3316,1.3171,1.3311,1.3311
2005-03-22,1.3052,1.3226,1.3085,1.3156,1.3156
2005-03-23,1.2958,1.3088,1.2988,1.3076,1.3076
2005-03-24,1.293,1.3033,1.2939,1.2988,1.2988
2005-03-25,1.2925,1.2969,1.2956,1.2941,1.2941
2005-03-28,1.2853,1.2963,1.2887,1.296,1.296
2005-03-29,1.2874,1.2956,1.292,1.2888,1.2888
2005-03-30,1.2908,1.2985,1.2921,1.2926,1.2926
2005-03-31,1.2909,1.3018,1.2961,1.2916,1.2916
2005-04-01,1.2868,1.3059,1.2907,1.2959,1.2959
2005-04-04,1.2815,1.2904,1.2847,1.288,1.288
2005-04-05,1.2796,1.2877,1.2856,1.285,1.285
2005-04-06,1.2836,1.291,1.287,1.2855,1.2855
2005-04-07,1.2843,1.294,1.2854,1.2871,1.2871
2005-04-08,1.2806,1.2942,1.2936,1.2851,1.2851
2005-04-11,1.2905,1.3003,1.2975,1.2924,1.2924
2005-04-12,1.2861,1.3016,1.2921,1.297,1.297
2005-04-13,1.2847,1.2954,1.2916,1.2916,1.2916
2005-04-14,1.2766,1.2921,1.2806,1.2919,1.2919
2005-04-15,1.2775,1.294,1.2916,1.2798,1.2798
2005-04-18,1.2874,1.3044,1.3014,1.2912,1.2912
2005-04-19,1.2979,1.3077,1.3056,1.3019,1.3019
2005-04-20,1.2988,1.3103,1.3084,1.3054,1.3054
2005-04-21,1.3022,1.3124,1.3052,1.3088,1.3088
2005-04-22,1.3019,1.3095,1.3064,1.3048,1.3048
2005-04-25,1.2952,1.3063,1.2999,1.3062,1.3062
2005-04-26,1.2942,1.3015,1.2988,1.2988,1.2988
2005-04-27,1.2901,1.2992,1.2926,1.2991,1.2991
2005-04-28,1.2879,1.2943,1.2898,1.2924,1.2924
2005-04-29,1.2851,1.298,1.2871,1.2896,1.2896
2005-05-02,1.2834,1.2874,1.2862,1.286,1.286
2005-05-03,1.2825,1.2916,1.2867,1.2852,1.2852
2005-05-04,1.2866,1.2973,1.2945,1.287,1.287
2005-05-05,1.2923,1.299,1.2956,1.295,1.295
2005-05-06,1.2808,1.2965,1.2835,1.2958,1.2958
2005-05-09,1.2787,1.2876,1.2866,1.2815,1.2815
2005-05-10,1.2812,1.289,1.2881,1.2864,1.2864
2005-05-11,1.2775,1.2913,1.2802,1.2879,1.2879
2005-05-12,1.2663,1.2815,1.2668,1.2803,1.2803
2005-05-13,1.2609,1.2688,1.2616,1.2671,1.2671
2005-05-16,1.2579,1.2649,1.2634,1.2624,1.2624
2005-05-17,1.259,1.2663,1.2602,1.2626,1.2626
2005-05-18,1.2584,1.269,1.2677,1.261,1.261
2005-05-19,1.2603,1.269,1.2641,1.2673,1.2673
2005-05-20,1.2534,1.2655,1.2558,1.2636,1.2636
2005-05-23,1.2533,1.2597,1.2577,1.2542,1.2542
2005-05-24,1.2554,1.263,1.2577,1.2567,1.2567
2005-05-25,1.2548,1.2619,1.2602,1.2576,1.2576
2005-05-26,1.2492,1.2614,1.2508,1.2601,1.2601
2005-05-27,1.2505,1.2589,1.2571,1.2511,1.2511
2005-05-30,1.246,1.2546,1.2471,1.2532,1.2532
2005-05-31,1.2294,1.2486,1.2309,1.2472,1.2472
2005-06-01,1.2157,1.234,1.2185,1.2303,1.2303
2005-06-02,1.218,1.2297,1.2272,1.2204,1.2204
2005-06-03,1.2202,1.2344,1.2232,1.2272,1.2272
2005-06-06,1.2216,1.2294,1.2255,1.2222,1.2222
2005-06-07,1.2236,1.2314,1.2283,1.2259,1.2259
2005-06-08,1.2205,1.2354,1.2237,1.228,1.228
2005-06-09,1.2174,1.2256,1.2229,1.2235,1.2235
2005-06-10,1.2105,1.2249,1.212,1.2228,1.2228
2005-06-13,1.2025,1.2121,1.2112,1.2111,1.2111
2005-06-14,1.202,1.2152,1.2026,1.2116,1.2116
2005-06-15,1.2014,1.2132,1.212,1.2027,1.2027
2005-06-16,1.2054,1.2168,1.2108,1.2122,1.2122
2005-06-17,1.2089,1.2289,1.2287,1.2109,1.2109
2005-06-20,1.2122,1.2239,1.2146,1.2193,1.2193
2005-06-21,1.2065,1.2186,1.2177,1.2152,1.2152
2005-06-22,1.2094,1.2206,1.2124,1.2172,1.2172
2005-06-23,1.2014,1.2144,1.2037,1.213,1.213
2005-06-24,1.1981,1.2108,1.2095,1.2027,1.2027
2005-06-27,1.2089,1.2185,1.2162,1.2089,1.2089
2005-06-28,1.2046,1.2174,1.2059,1.2167,1.2167
2005-06-29,1.2013,1.2111,1.2076,1.2064,1.2064
2005-06-30,1.2041,1.212,1.21,1.2071,1.2071
2005-07-01,1.1938,1.2106,1.1955,1.2097,1.2097
2005-07-04,1.1885,1.1949,1.1901,1.1933,1.1933
2005-07-05,1.1866,1.1939,1.1912,1.1897,1.1897
2005-07-06,1.1889,1.1952,1.1929,1.1914,1.1914
2005-07-07,1.1907,1.204,1.1951,1.193,1.193
2005-07-08,1.1872,1.1986,1.197,1.1946,1.1946
2005-07-11,1.1955,1.2085,1.2072,1.1965,1.1965
2005-07-12,1.205,1.2256,1.2239,1.2073,1.2073
2005-07-13,1.207,1.224,1.2093,1.2239,1.2239
2005-07-14,1.2055,1.2125,1.2082,1.2081,1.2081
2005-07-15,1.201,1.2137,1.2033,1.2082,1.2082
2005-07-18,1.202,1.2089,1.2053,1.2021,1.2021
2005-07-19,1.195,1.2066,1.2033,1.205,1.205
2005-07-20,1.1994,1.2187,1.2142,1.2031,1.2031
2005-07-21,1.2097,1.2255,1.2163,1.2149,1.2149
2005-07-22,1.2052,1.219,1.2066,1.2164,1.2164
2005-07-25,1.2026,1.2088,1.2059,1.2053,1.2053
2005-07-26,1.1978,1.2069,1.201,1.2065,1.2065
2005-07-27,1.196,1.2088,1.207,1.2018,1.2018
2005-07-28,1.2032,1.2149,1.2131,1.2064,1.2064
2005-07-29,1.2072,1.2159,1.213,1.2126,1.2126
2005-08-01,1.2115,1.2249,1.2174,1.2122,1.2122
2005-08-02,1.217,1.2254,1.2198,1.2175,1.2175
2005-08-03,1.2147,1.2344,1.234,1.2191,1.2191
2005-08-04,1.2296,1.2402,1.2385,1.2331,1.2331
2005-08-05,1.2309,1.2395,1.236,1.2387,1.2387
2005-08-08,1.2314,1.239,1.2347,1.2339,1.2339
2005-08-09,1.2327,1.2416,1.2369,1.2346,1.2346
2005-08-10,1.2333,1.2426,1.2384,1.2376,1.2376
2005-08-11,1.2376,1.2476,1.2469,1.2384,1.2384
2005-08-12,1.2382,1.2486,1.2436,1.2469,1.2469
2005-08-15,1.2343,1.2457,1.2369,1.2457,1.2457
